LibID,rating,ProjectID
228,1,573
2442,1,573
7737,1,573
7738,1,573
7739,1,573
1101,1,573
7740,1,573
2626,1,573
7741,1,573
7742,1,573
7743,1,573
7744,1,573
136,1,573
140,1,573
6552,1,573
109,1,573
7745,1,573
7746,1,573
393,1,573
7747,1,573
3515,1,573
83,1,573
7748,1,573
7749,1,573
7750,1,573
180,1,573
7751,1,573
7752,1,573
185,1,573
7753,1,573
7754,1,573
7755,1,573
7756,1,573
7757,1,573
7758,1,573
7759,1,573
7760,1,574
7761,1,574
7762,1,574
5970,1,574
7763,1,574
7764,1,574
2115,1,574
7765,1,574
1241,1,574
228,1,574
7766,1,574
7767,1,574
237,1,574
473,1,574
5971,1,574
7768,1,574
2977,1,574
3512,1,574
136,1,574
7769,1,574
175,1,574
7770,1,574
2159,1,574
396,1,574
259,1,574
7771,1,574
7772,1,574
5416,1,574
7773,1,574
1753,1,574
1300,1,574
12,1,574
7774,1,574
472,1,574
7775,1,574
7776,1,574
206,1,574
125,1,574
7777,1,574
5433,1,574
5972,1,574
7778,1,574
269,1,574
1571,1,574
5969,1,574
7779,1,574
1303,1,574
5974,1,574
7780,1,575
7781,1,575
7782,1,575
7783,1,575
7784,1,575
7785,1,575
85,1,575
7786,1,575
1647,1,575
7787,1,575
1481,1,575
7788,1,575
7789,1,575
473,1,575
7790,1,575
7791,1,575
7792,1,575
136,1,575
7793,1,575
228,1,575
12,1,575
7794,1,575
7795,1,575
837,1,576
595,1,576
1209,1,576
7796,1,576
1181,1,576
7797,1,576
7798,1,576
7799,1,576
7800,1,576
112,1,576
7801,1,576
7802,1,576
472,1,576
7803,1,576
12,1,576
264,1,576
7804,1,576
455,1,577
172,1,577
243,1,577
456,1,577
1466,1,577
228,1,577
3783,1,577
1393,1,577
12,1,577
3825,1,578
2727,1,578
4150,1,578
469,1,578
7805,1,578
7806,1,578
7807,1,578
1346,1,578
7808,1,578
2830,1,578
7809,1,578
7810,1,578
245,1,578
7811,1,578
2739,1,578
390,1,578
1300,1,578
3504,1,578
7812,1,578
7813,1,578
4177,1,578
7814,1,578
7815,1,578
258,1,578
5261,1,578
317,1,578
12,1,578
89,1,578
7816,1,578
7817,1,578
472,1,578
7818,1,578
466,1,578
1624,1,578
7819,1,578
3846,1,578
7820,1,578
228,1,578
7821,1,578
260,1,578
7822,1,578
7823,1,578
2,1,578
3829,1,578
1347,1,578
7824,1,578
7825,1,578
136,1,578
138,1,578
7826,1,578
7827,1,578
2872,1,578
468,1,578
7828,1,578
3842,1,578
7829,1,578
997,1,578
387,1,578
1483,1,578
1378,1,578
482,1,578
3847,1,578
185,1,578
7830,1,578
7831,1,578
7832,1,578
259,1,578
396,1,578
7833,1,578
1303,1,578
7834,1,579
136,1,579
476,1,579
2855,1,579
482,1,579
183,1,579
206,1,579
7835,1,579
130,1,579
228,1,579
4177,1,579
12,1,579
232,1,579
1974,1,580
7836,1,580
7837,1,580
7838,1,580
7839,1,580
7840,1,580
7841,1,580
7842,1,580
7843,1,580
2778,1,580
3875,1,580
7844,1,580
140,1,580
7845,1,580
7846,1,580
7847,1,580
7848,1,580
7849,1,580
482,1,580
396,1,580
7850,1,580
7851,1,580
7852,1,580
7853,1,580
7854,1,580
3209,1,580
7855,1,580
7856,1,580
7857,1,580
7858,1,580
372,1,580
7859,1,580
7860,1,580
7861,1,580
7862,1,580
7863,1,580
7864,1,580
3891,1,580
4190,1,580
7865,1,580
7866,1,580
7867,1,580
152,1,580
2884,1,580
7868,1,580
7869,1,580
180,1,580
7870,1,580
7871,1,580
4150,1,581
476,1,581
7872,1,581
3523,1,581
3368,1,581
472,1,581
1374,1,581
7873,1,581
136,1,581
7874,1,581
216,1,581
4166,1,581
7875,1,581
4160,1,581
3546,1,581
3487,1,581
484,1,581
4184,1,581
7876,1,581
7877,1,581
7878,1,581
7879,1,581
258,1,581
396,1,581
12,1,581
3050,1,582
83,1,582
7880,1,582
3475,1,582
159,1,582
163,1,582
7881,1,582
589,1,582
7882,1,582
7883,1,582
6350,1,582
7884,1,582
7885,1,582
1378,1,582
7886,1,582
7887,1,582
184,1,582
188,1,582
258,1,582
269,1,582
12,1,582
723,1,583
7888,1,583
7889,1,583
587,1,583
184,1,583
7890,1,583
7891,1,583
12,1,583
7892,1,583
203,1,584
7893,1,584
7894,1,584
7895,1,584
565,1,584
7896,1,584
2945,1,584
830,1,584
7897,1,584
7898,1,584
518,1,584
7899,1,584
1302,1,584
58,1,584
13,1,584
7900,1,584
390,1,584
219,1,584
7901,1,584
422,1,584
7902,1,584
258,1,584
7903,1,584
12,1,584
3240,1,584
7904,1,584
7905,1,584
5421,1,584
378,1,584
1608,1,584
7906,1,584
1023,1,584
7907,1,584
89,1,584
1089,1,584
73,1,584
7908,1,584
7909,1,584
7910,1,584
2764,1,584
837,1,584
7911,1,584
7912,1,584
7913,1,584
1415,1,584
7914,1,584
7915,1,584
345,1,584
7916,1,584
74,1,584
228,1,584
7917,1,584
7918,1,584
7919,1,584
7920,1,584
7921,1,584
2,1,584
7922,1,584
7923,1,584
7924,1,584
237,1,584
7925,1,584
7926,1,584
7927,1,584
7928,1,584
473,1,584
3195,1,584
7929,1,584
595,1,584
5614,1,584
7930,1,584
136,1,584
7931,1,584
4166,1,584
7932,1,584
112,1,584
304,1,584
7933,1,584
7934,1,584
7935,1,584
7936,1,584
7937,1,584
7938,1,584
7939,1,584
7940,1,584
7941,1,584
1480,1,584
517,1,584
7942,1,584
468,1,584
83,1,584
234,1,584
2247,1,584
7943,1,584
7944,1,584
7945,1,584
477,1,584
7946,1,584
1309,1,584
5748,1,584
7947,1,584
410,1,584
7948,1,584
7949,1,584
7950,1,584
7951,1,584
7952,1,584
1483,1,584
7953,1,584
7954,1,584
7955,1,584
7956,1,584
57,1,584
7957,1,584
7958,1,584
7959,1,584
1303,1,584
189,1,584
1304,1,584
7960,1,584
7961,1,584
7962,1,584
2247,1,585
2945,1,585
2029,1,585
172,1,585
136,1,585
1111,1,585
185,1,585
7963,1,585
1355,1,585
7964,1,585
12,1,585
7965,1,586
7966,1,586
2945,1,586
58,1,586
7967,1,586
107,1,586
6542,1,586
390,1,586
7968,1,586
258,1,586
7969,1,586
1950,1,586
7970,1,586
89,1,586
7971,1,586
7972,1,586
418,1,586
7973,1,586
7974,1,586
7975,1,586
228,1,586
232,1,586
233,1,586
204,1,586
7976,1,586
718,1,586
7977,1,586
7978,1,586
1474,1,586
7979,1,586
5102,1,586
3479,1,586
7980,1,586
7981,1,586
150,1,586
83,1,586
7982,1,586
4241,1,586
241,1,586
7983,1,586
783,1,586
1483,1,586
1378,1,586
482,1,586
185,1,586
7984,1,586
396,1,586
4131,1,586
7985,1,586
7986,1,586
1346,1,586
7987,1,586
7988,1,586
7989,1,586
7990,1,586
7991,1,586
229,1,586
12,1,586
7992,1,586
7993,1,586
1938,1,586
106,1,586
7994,1,586
2855,1,586
1154,1,586
4731,1,586
260,1,586
7995,1,586
7996,1,586
7997,1,586
7998,1,586
2,1,586
85,1,586
7999,1,586
8000,1,586
8001,1,586
8002,1,586
8003,1,586
8004,1,586
112,1,586
613,1,586
308,1,586
8005,1,586
8006,1,586
8007,1,586
8008,1,586
8009,1,586
8010,1,586
8011,1,586
8012,1,586
8013,1,586
152,1,587
8014,1,587
2882,1,587
2884,1,587
1805,1,587
2778,1,587
1783,1,587
477,1,587
3585,1,587
387,1,587
245,1,587
3479,1,587
8015,1,587
180,1,587
2855,1,587
391,1,587
2835,1,587
140,1,587
7020,1,587
6638,1,587
8016,1,587
74,1,587
269,1,587
3322,1,587
260,1,587
2790,1,587
8017,1,587
2878,1,587
12,1,587
8018,1,587
2056,1,588
1330,1,588
8019,1,588
8020,1,588
8021,1,588
4609,1,588
1343,1,588
8022,1,588
8023,1,588
8024,1,588
8025,1,588
1753,1,588
410,1,588
8026,1,588
1577,1,588
595,1,588
8027,1,588
3038,1,588
1378,1,588
136,1,588
8028,1,588
109,1,588
8029,1,588
8030,1,588
8031,1,588
8032,1,588
228,1,588
2159,1,588
12,1,588
3489,1,588
8033,1,588
232,1,588
8034,1,589
8035,1,589
8036,1,589
213,1,589
1544,1,589
458,1,589
136,1,589
4086,1,589
140,1,589
109,1,589
4317,1,589
2790,1,589
12,1,589
4319,1,589
357,1,589
8037,1,589
73,1,589
8038,1,589
270,1,589
8039,1,589
8040,1,589
783,1,589
172,1,589
106,1,589
8041,1,589
215,1,589
87,1,589
483,1,589
889,1,589
228,1,589
396,1,589
1303,1,589
8042,1,589
232,1,589
8043,1,590
8044,1,590
8045,1,590
8046,1,590
8047,1,590
3209,1,590
1753,1,590
3210,1,590
1974,1,590
8048,1,590
8049,1,590
258,1,590
12,1,590
7187,1,590
4099,1,590
378,1,590
8050,1,590
8051,1,590
8052,1,590
652,1,590
75,1,590
2703,1,590
1031,1,590
8053,1,590
8054,1,590
1792,1,590
116,1,590
1743,1,590
85,1,590
8055,1,590
237,1,590
4609,1,590
8056,1,590
8057,1,590
1822,1,590
2689,1,590
8058,1,590
8059,1,590
8060,1,590
2694,1,590
101,1,590
197,1,590
8061,1,590
8062,1,590
2700,1,590
5357,1,590
308,1,591
203,1,591
1892,1,591
157,1,591
476,1,591
2,1,591
3753,1,591
206,1,591
89,1,591
124,1,591
4199,1,591
472,1,591
172,1,591
215,1,591
563,1,591
216,1,591
8063,1,591
183,1,591
87,1,591
109,1,591
8064,1,591
219,1,591
185,1,591
483,1,591
8065,1,591
3635,1,591
304,1,591
228,1,591
229,1,591
4121,1,591
4126,1,591
12,1,591
146,1,591
8066,1,592
848,1,592
8067,1,592
130,1,592
4199,1,592
518,1,592
243,1,592
2739,1,592
5723,1,592
8068,1,592
5097,1,592
89,1,592
8069,1,592
1365,1,592
5724,1,592
8070,1,592
1994,1,592
8071,1,592
228,1,592
8072,1,592
8073,1,592
264,1,592
204,1,592
718,1,592
5725,1,592
237,1,592
8074,1,592
8075,1,592
136,1,592
140,1,592
393,1,592
8076,1,592
83,1,592
4111,1,592
208,1,592
2652,1,592
176,1,592
1378,1,592
1688,1,592
8077,1,592
5731,1,592
185,1,592
3710,1,592
191,1,592
117,1,592
8078,1,592
129,1,592
1346,1,592
8079,1,592
8080,1,592
8081,1,592
8082,1,592
229,1,592
12,1,592
8083,1,592
207,1,592
73,1,592
926,1,592
2854,1,592
5736,1,592
888,1,592
1330,1,592
2,1,592
85,1,592
8084,1,592
1207,1,592
1849,1,592
8085,1,592
8086,1,592
109,1,592
5737,1,592
2872,1,592
5638,1,592
308,1,592
8087,1,592
165,1,592
180,1,592
1303,1,592
8088,1,592
1986,1,592
203,1,592
892,1,592
8089,1,592
5720,1,592
5721,1,592
390,1,592
8090,1,592
258,1,592
6547,1,592
5722,1,592
8091,1,592
378,1,592
1481,1,592
8092,1,592
172,1,592
8093,1,592
6955,1,592
8094,1,592
8095,1,592
1006,1,592
8096,1,592
8097,1,592
896,1,592
124,1,592
5726,1,592
473,1,592
1474,1,592
8098,1,592
8099,1,592
8100,1,592
5728,1,592
1206,1,592
517,1,592
2632,1,592
8101,1,592
1429,1,592
1990,1,592
8102,1,592
387,1,592
5729,1,592
8103,1,592
183,1,592
5732,1,592
396,1,592
1304,1,592
192,1,592
8104,1,592
8105,1,592
2830,1,592
5734,1,592
8106,1,592
458,1,592
1300,1,592
219,1,592
8107,1,592
2842,1,592
146,1,592
174,1,592
4114,1,592
215,1,592
3797,1,592
483,1,592
498,1,592
115,1,592
206,1,592
835,1,592
8108,1,592
138,1,592
3487,1,592
5738,1,592
4109,1,592
627,1,592
8109,1,592
8110,1,592
8111,1,592
4992,1,592
5542,1,592
189,1,592
6548,1,592
8112,1,593
8113,1,593
8114,1,593
323,1,593
8115,1,593
8116,1,593
58,1,593
6063,1,593
8117,1,593
8118,1,593
7883,1,593
8119,1,593
245,1,593
8120,1,593
8121,1,593
149,1,593
205,1,593
8122,1,593
8123,1,593
365,1,593
1089,1,593
8124,1,593
2693,1,593
3140,1,593
102,1,593
108,1,593
8125,1,593
110,1,593
75,1,593
1031,1,593
8126,1,593
120,1,593
8127,1,593
718,1,593
8128,1,593
2778,1,593
8129,1,593
6074,1,593
8130,1,593
441,1,593
1403,1,593
8131,1,593
8132,1,593
8133,1,593
4244,1,593
8134,1,593
99,1,593
101,1,593
8135,1,593
176,1,593
197,1,593
5426,1,593
8136,1,593
8137,1,593
8138,1,593
192,1,593
8139,1,593
117,1,593
8140,1,593
8141,1,593
8142,1,593
8143,1,593
2465,1,593
8144,1,593
2835,1,593
317,1,593
12,1,593
8145,1,593
8146,1,593
8147,1,593
1401,1,593
8148,1,593
3730,1,593
2029,1,593
8149,1,593
106,1,593
8150,1,593
1415,1,593
8151,1,593
1154,1,593
3799,1,593
1399,1,593
8152,1,593
74,1,593
2858,1,593
372,1,593
8153,1,593
8154,1,593
8155,1,593
8156,1,593
2,1,593
8157,1,593
2626,1,593
1181,1,593
8158,1,593
220,1,593
1951,1,593
112,1,593
1543,1,593
8159,1,593
2247,1,593
627,1,593
476,1,593
8160,1,593
8161,1,593
8162,1,593
8163,1,593
8164,1,593
8165,1,593
8166,1,593
8167,1,593
8168,1,593
4,1,593
1303,1,593
308,1,594
595,1,594
7796,1,594
1545,1,594
8169,1,594
8170,1,594
112,1,594
7801,1,594
228,1,594
8171,1,594
8172,1,594
58,1,594
1103,1,594
1304,1,594
12,1,594
468,1,595
83,1,595
378,1,595
5846,1,595
2,1,595
89,1,595
237,1,595
1302,1,595
213,1,595
175,1,595
6586,1,595
106,1,595
136,1,595
185,1,595
8173,1,595
8174,1,595
4472,1,595
228,1,595
258,1,595
259,1,595
113,1,595
189,1,595
5843,1,595
12,1,595
8175,1,596
4131,1,596
8176,1,596
8177,1,596
117,1,596
8178,1,596
8179,1,596
8180,1,596
3748,1,596
1209,1,596
8181,1,596
245,1,596
606,1,596
8182,1,596
8183,1,596
8184,1,596
8185,1,596
3375,1,596
12,1,596
8186,1,596
8187,1,596
8188,1,596
8189,1,596
3885,1,596
8190,1,596
3730,1,596
8191,1,596
102,1,596
174,1,596
106,1,596
8192,1,596
228,1,596
257,1,596
8193,1,596
264,1,596
8194,1,596
2,1,596
433,1,596
5548,1,596
706,1,596
8195,1,596
8196,1,596
136,1,596
8197,1,596
1951,1,596
8198,1,596
8199,1,596
8200,1,596
8201,1,596
150,1,596
308,1,596
474,1,596
8202,1,596
8203,1,596
8204,1,596
5552,1,596
8205,1,596
3428,1,596
176,1,596
482,1,596
185,1,596
8206,1,596
259,1,596
396,1,596
8207,1,596
8208,1,597
196,1,597
8209,1,597
1840,1,597
8210,1,597
130,1,597
8211,1,597
4298,1,597
7508,1,597
3210,1,597
1974,1,597
2321,1,597
8212,1,597
5159,1,597
4097,1,597
8213,1,597
205,1,597
700,1,597
8214,1,597
8215,1,597
1132,1,597
8216,1,597
102,1,597
765,1,597
466,1,597
172,1,597
8217,1,597
8218,1,597
1927,1,597
8219,1,597
108,1,597
345,1,597
443,1,597
8220,1,597
110,1,597
8221,1,597
2703,1,597
8222,1,597
8223,1,597
8224,1,597
8225,1,597
193,1,597
8226,1,597
1579,1,597
587,1,597
8227,1,597
8228,1,597
237,1,597
8229,1,597
4316,1,597
8230,1,597
6586,1,597
5682,1,597
8231,1,597
8232,1,597
8233,1,597
3330,1,597
217,1,597
2538,1,597
8234,1,597
8235,1,597
8236,1,597
1308,1,597
2692,1,597
1990,1,597
4322,1,597
5177,1,597
8237,1,597
8238,1,597
8239,1,597
8240,1,597
3931,1,597
841,1,597
8241,1,597
6780,1,597
6900,1,597
185,1,597
188,1,597
723,1,597
8242,1,597
81,1,597
5183,1,597
8243,1,597
589,1,597
3209,1,597
8244,1,597
8245,1,597
2465,1,597
8246,1,597
219,1,597
3504,1,597
1198,1,597
12,1,597
8247,1,597
267,1,597
8248,1,597
174,1,597
106,1,597
8249,1,597
5057,1,597
1853,1,597
8250,1,597
1707,1,597
8251,1,597
8252,1,597
8253,1,597
74,1,597
8254,1,597
8255,1,597
8256,1,597
2,1,597
6566,1,597
8257,1,597
8258,1,597
706,1,597
1278,1,597
8259,1,597
8260,1,597
211,1,597
8261,1,597
1951,1,597
220,1,597
1543,1,597
1834,1,597
2247,1,597
2713,1,597
8262,1,597
8263,1,597
8264,1,597
5808,1,597
4,1,597
184,1,597
8265,1,597
8266,1,597
8267,1,597
8268,1,597
7696,1,597
8269,1,598
233,1,598
4392,1,598
2,1,598
206,1,598
565,1,598
1576,1,598
243,1,598
8270,1,598
136,1,598
390,1,598
8271,1,598
219,1,598
112,1,598
144,1,598
258,1,598
12,1,598
157,1,598
3753,1,598
89,1,598
165,1,598
837,1,598
172,1,598
1483,1,598
8272,1,598
1378,1,598
8273,1,598
183,1,598
1154,1,598
185,1,598
218,1,598
4184,1,598
1552,1,598
228,1,598
8274,1,598
232,1,598
466,1,599
308,1,599
468,1,599
7824,1,599
3917,1,599
8275,1,599
245,1,599
1378,1,599
2868,1,599
89,1,599
2153,1,599
8276,1,599
228,1,599
259,1,599
5261,1,599
5095,1,599
260,1,599
7649,1,599
12,1,599
8277,1,600
8278,1,600
2739,1,600
8279,1,600
6867,1,600
5551,1,600
8280,1,600
8281,1,600
1365,1,600
8282,1,600
8283,1,600
8284,1,600
3393,1,600
8285,1,600
3801,1,600
8286,1,600
232,1,600
8287,1,600
4736,1,600
8288,1,600
8289,1,600
3410,1,600
3512,1,600
136,1,600
5754,1,600
8290,1,600
1299,1,600
8291,1,600
477,1,600
5552,1,600
8292,1,600
176,1,600
1537,1,600
1378,1,600
3817,1,600
3436,1,600
8293,1,600
259,1,600
3595,1,600
8294,1,600
3361,1,600
8295,1,600
8296,1,600
3371,1,600
216,1,600
2835,1,600
8297,1,600
8298,1,600
1297,1,600
8299,1,600
8300,1,600
8301,1,600
3386,1,600
73,1,600
7818,1,600
386,1,600
8302,1,600
6923,1,600
8303,1,600
3398,1,600
3400,1,600
8304,1,600
3407,1,600
1849,1,600
8305,1,600
8306,1,600
3812,1,600
3910,1,600
8307,1,600
8308,1,600
8309,1,600
6466,1,600
5744,1,600
5745,1,600
3421,1,600
3423,1,600
3424,1,600
8310,1,600
8311,1,600
8312,1,600
8313,1,600
3434,1,600
1303,1,600
3442,1,600
4392,1,600
8314,1,600
3369,1,600
8315,1,600
8316,1,600
8317,1,600
3383,1,600
8318,1,600
5848,1,600
172,1,600
8319,1,600
3394,1,600
5555,1,600
8320,1,600
8321,1,600
8322,1,600
3806,1,600
8323,1,600
3415,1,600
8324,1,600
8325,1,600
1294,1,600
8326,1,600
3416,1,600
8327,1,600
157,1,600
8328,1,600
3430,1,600
8329,1,600
1483,1,600
3439,1,600
4130,1,600
8330,1,600
8331,1,600
3363,1,600
8332,1,600
3365,1,600
8333,1,600
8334,1,600
3368,1,600
8335,1,600
8336,1,600
8337,1,600
8338,1,600
8339,1,600
8340,1,600
8341,1,600
8342,1,600
8343,1,600
3388,1,600
215,1,600
115,1,600
3408,1,600
8344,1,600
8345,1,600
5528,1,600
6933,1,600
8346,1,600
8347,1,600
8348,1,600
3422,1,600
8349,1,600
3425,1,600
8350,1,600
3429,1,600
3432,1,600
3433,1,600
8351,1,600
189,1,600
5403,1,600
6787,1,600
8352,1,600
8353,1,600
8354,1,600
8355,1,600
3367,1,600
2945,1,600
1302,1,600
8356,1,600
5750,1,600
245,1,600
322,1,600
3375,1,600
8357,1,600
89,1,600
8358,1,600
8359,1,600
8360,1,600
8361,1,600
228,1,600
4314,1,600
1298,1,600
237,1,600
8362,1,600
8363,1,600
1347,1,600
8364,1,600
3414,1,600
6886,1,600
8365,1,600
8366,1,600
8367,1,600
8368,1,600
8369,1,600
8207,1,600
8370,1,600
2822,1,600
8371,1,600
117,1,600
8372,1,600
8373,1,600
3786,1,600
8374,1,600
12,1,600
8375,1,600
8376,1,600
8377,1,600
2854,1,600
3390,1,600
4184,1,600
8378,1,600
8379,1,600
260,1,600
8380,1,600
4638,1,600
1330,1,600
3403,1,600
2,1,600
5548,1,600
5549,1,600
8381,1,600
711,1,600
3420,1,600
165,1,600
8382,1,600
3435,1,600
3438,1,600
8383,1,600
203,1,600
3366,1,600
4596,1,600
8384,1,600
8385,1,600
3373,1,600
390,1,600
258,1,600
378,1,600
8386,1,600
8387,1,600
8388,1,600
8389,1,600
8390,1,600
8391,1,600
8392,1,600
3404,1,600
8393,1,600
5547,1,600
8394,1,600
3409,1,600
595,1,600
3413,1,600
8395,1,600
8396,1,600
3585,1,600
8397,1,600
6109,1,600
8398,1,600
8399,1,600
3440,1,600
1304,1,600
3441,1,600
8400,1,600
8177,1,600
8401,1,600
8402,1,600
3748,1,600
8403,1,600
8404,1,600
219,1,600
8405,1,600
8406,1,600
8407,1,600
8408,1,600
8409,1,600
8410,1,600
8411,1,600
8412,1,600
8413,1,600
483,1,600
8414,1,600
8415,1,600
3397,1,600
3405,1,600
3412,1,600
138,1,600
8416,1,600
8417,1,600
8418,1,600
1480,1,600
3418,1,600
3419,1,600
3428,1,600
218,1,600
8419,1,600
8420,1,601
8421,1,601
8422,1,601
8423,1,601
848,1,601
8424,1,601
8425,1,601
8426,1,601
8427,1,601
8428,1,601
258,1,601
8429,1,601
8430,1,601
8431,1,601
8432,1,601
8433,1,601
8434,1,601
8435,1,601
8436,1,601
8437,1,601
8438,1,601
8439,1,601
8440,1,601
8441,1,601
4314,1,601
8442,1,601
8443,1,601
8444,1,601
8445,1,601
8446,1,601
8447,1,601
8448,1,601
8449,1,601
8450,1,601
8451,1,601
8452,1,601
8453,1,601
8454,1,601
8455,1,601
8456,1,601
8457,1,601
8458,1,601
8459,1,601
8460,1,601
8461,1,601
8462,1,601
176,1,601
8463,1,601
8464,1,601
8465,1,601
8466,1,601
8467,1,601
8468,1,601
2656,1,601
8469,1,601
8470,1,601
8471,1,601
8472,1,601
8473,1,601
8474,1,601
8475,1,601
8476,1,601
8477,1,601
8478,1,601
174,1,601
8479,1,601
8480,1,601
8481,1,601
8482,1,601
8483,1,601
8484,1,601
8485,1,601
8486,1,601
8487,1,601
8488,1,601
8489,1,601
8490,1,601
8491,1,601
8492,1,601
8493,1,601
8494,1,601
8495,1,601
8496,1,601
8497,1,601
8498,1,601
8499,1,601
8500,1,601
8501,1,601
8502,1,601
3745,1,602
233,1,602
2,1,602
85,1,602
5038,1,602
6370,1,602
2778,1,602
237,1,602
58,1,602
8503,1,602
243,1,602
2368,1,602
2835,1,602
8504,1,602
8505,1,602
258,1,602
8506,1,602
12,1,602
8507,1,602
8508,1,602
4583,1,602
89,1,602
8509,1,602
365,1,602
241,1,602
2273,1,602
1938,1,602
1537,1,602
3104,1,602
185,1,602
6323,1,602
228,1,602
2442,1,602
372,1,602
8510,1,602
308,1,603
3751,1,603
107,1,603
378,1,603
1307,1,603
2,1,603
476,1,603
85,1,603
185,1,603
237,1,603
393,1,603
228,1,603
1719,1,603
12,1,603
98,1,604
2,1,604
896,1,604
85,1,604
206,1,604
1169,1,604
237,1,604
130,1,604
8511,1,604
1548,1,604
58,1,604
198,1,604
835,1,604
473,1,604
8512,1,604
200,1,604
3526,1,604
840,1,604
109,1,604
2869,1,604
219,1,604
220,1,604
4016,1,604
144,1,604
8513,1,604
2790,1,604
5028,1,604
12,1,604
954,1,604
2647,1,604
1950,1,604
3295,1,604
83,1,604
235,1,604
195,1,604
5053,1,604
457,1,604
4067,1,604
2882,1,604
8514,1,604
8515,1,604
945,1,604
5647,1,604
363,1,604
477,1,604
8516,1,604
4010,1,604
73,1,604
8517,1,604
8518,1,604
1159,1,604
8519,1,604
8520,1,604
172,1,604
174,1,604
1375,1,604
926,1,604
215,1,604
4,1,604
2411,1,604
5059,1,604
483,1,604
6,1,604
889,1,604
74,1,604
189,1,604
1303,1,604
5574,1,604
2415,1,604
2498,1,604
8521,1,604
8522,1,605
8523,1,605
6525,1,605
8524,1,605
8525,1,605
8526,1,605
8527,1,605
8528,1,605
8529,1,605
8530,1,605
8531,1,605
317,1,605
12,1,605
8532,1,605
8533,1,605
8534,1,605
8535,1,605
106,1,605
8536,1,605
8537,1,605
228,1,605
8538,1,605
2,1,605
8539,1,605
8540,1,605
1101,1,605
8541,1,605
83,1,605
8542,1,605
8543,1,605
8544,1,605
8545,1,605
8546,1,605
8547,1,605
185,1,605
8548,1,605
172,1,606
83,1,606
106,1,606
1415,1,606
2,1,606
4,1,606
85,1,606
89,1,606
110,1,606
2585,1,606
1308,1,606
304,1,606
74,1,606
75,1,606
258,1,606
12,1,606
81,1,607
2460,1,607
1582,1,607
8549,1,607
3318,1,607
3726,1,607
3905,1,607
58,1,607
3210,1,607
1974,1,607
297,1,607
1588,1,607
3594,1,607
12,1,607
8550,1,607
5844,1,607
8551,1,607
7515,1,607
8552,1,607
378,1,607
102,1,607
174,1,607
3326,1,607
1707,1,607
6,1,607
3343,1,607
228,1,607
257,1,607
8553,1,607
1857,1,607
2703,1,607
8554,1,607
6924,1,607
5630,1,607
3327,1,607
2,1,607
8555,1,607
3328,1,607
436,1,607
3329,1,607
4316,1,607
8556,1,607
109,1,607
6931,1,607
8557,1,607
1834,1,607
627,1,607
8558,1,607
3740,1,607
208,1,607
8559,1,607
6900,1,607
185,1,607
302,1,607
8560,1,607
306,1,607
203,1,608
8561,1,608
1786,1,608
130,1,608
58,1,608
6063,1,608
107,1,608
606,1,608
8562,1,608
612,1,608
6468,1,608
235,1,608
378,1,608
8563,1,608
1365,1,608
102,1,608
172,1,608
480,1,608
8564,1,608
228,1,608
8565,1,608
264,1,608
232,1,608
1466,1,608
120,1,608
587,1,608
5725,1,608
8566,1,608
5102,1,608
479,1,608
595,1,608
8567,1,608
8568,1,608
144,1,608
8569,1,608
150,1,608
427,1,608
157,1,608
5406,1,608
1308,1,608
2922,1,608
783,1,608
176,1,608
7953,1,608
1226,1,608
482,1,608
185,1,608
8570,1,608
456,1,608
117,1,608
119,1,608
98,1,608
565,1,608
589,1,608
454,1,608
5814,1,608
3781,1,608
137,1,608
599,1,608
229,1,608
12,1,608
6473,1,608
8571,1,608
3240,1,608
457,1,608
159,1,608
8572,1,608
1319,1,608
174,1,608
1375,1,608
3508,1,608
3797,1,608
1489,1,608
257,1,608
8573,1,608
115,1,608
8574,1,608
4021,1,608
2,1,608
8575,1,608
433,1,608
206,1,608
138,1,608
109,1,608
112,1,608
613,1,608
455,1,608
308,1,608
165,1,608
442,1,608
2923,1,608
184,1,608
8576,1,608
8577,1,608
8578,1,608
106,1,609
3901,1,609
136,1,609
89,1,609
237,1,609
8579,1,609
477,1,609
228,1,609
113,1,609
559,1,609
270,1,609
473,1,609
8580,1,610
8581,1,610
204,1,610
8582,1,610
8583,1,610
8584,1,610
8585,1,610
1302,1,610
8586,1,610
8587,1,610
172,1,610
563,1,610
8588,1,610
7610,1,610
4038,1,610
228,1,610
396,1,610
8589,1,610
12,1,610
3744,1,611
587,1,611
8590,1,611
6566,1,611
589,1,611
8591,1,611
5912,1,611
1849,1,611
8592,1,611
8593,1,611
8594,1,611
8595,1,611
12,1,611
8596,1,611
8597,1,611
8598,1,611
159,1,611
1978,1,611
8599,1,611
163,1,611
8600,1,611
5808,1,611
5018,1,611
3467,1,611
3469,1,611
184,1,611
7215,1,611
193,1,611
8175,1,612
203,1,612
478,1,612
130,1,612
592,1,612
58,1,612
107,1,612
607,1,612
258,1,612
205,1,612
1023,1,612
418,1,612
8601,1,612
466,1,612
172,1,612
108,1,612
87,1,612
110,1,612
4065,1,612
75,1,612
2479,1,612
8602,1,612
232,1,612
204,1,612
718,1,612
237,1,612
595,1,612
2151,1,612
1318,1,612
83,1,612
176,1,612
183,1,612
8603,1,612
889,1,612
5131,1,612
723,1,612
117,1,612
565,1,612
216,1,612
905,1,612
219,1,612
12,1,612
8604,1,612
1624,1,612
4310,1,612
8605,1,612
106,1,612
